"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AssignmentType","Caption","Description","ElementName","HelpLink","HelpTelephone","IdentifyingNumber","InstallDate","InstallDate2","InstallLocation","InstallSource","InstallState","InstanceID","Language","LocalPackage","Name","PackageCache","PackageCode","PackageName","ProductID","RegCompany","RegOwner","SKUNumber","Transforms","URLInfoAbout","URLUpdateInfo","Vendor","Version","WarrantyDuration","WarrantyStartDate","WordCount"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{5740BD44-B58D-321A-AFC0-6D3D4556DD6C}"",Name=""Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660"",Vendor=""Microsoft Corporation"",Version=""12.0.40660""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{5740BD44-B58D-321A-AFC0-6D3D4556DD6C}"",Name=""Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660"",Vendor=""Microsoft Corporation"",Version=""12.0.40660""","1","Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660",,"http://go.microsoft.com/fwlink/?LinkId=133405",,"{5740BD44-B58D-321A-AFC0-6D3D4556DD6C}","20200219",,,"C:\ProgramData\Package Cache\{5740BD44-B58D-321A-AFC0-6D3D4556DD6C}v12.0.40660\packages\vcRuntimeAdditional_amd64\","5",,"1033","C:\Windows\Installer\3ab461.msi","Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","C:\Windows\Installer\3ab461.msi","{B43E5DFA-2339-4405-898F-A877E05BE053}","vc_runtimeAdditional_x64.msi",,,,,,,,"Microsoft Corporation","12.0.40660",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{672FB054-41C7-487F-9882-73BF16A5BE80}"",Name=""Supervisor de Atualiza??o do Microsoft SQL Server 2014 "",Vendor=""Microsoft Corporation"",Version=""12.2.5000.0""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{672FB054-41C7-487F-9882-73BF16A5BE80}"",Name=""Supervisor de Atualiza??o do Microsoft SQL Server 2014 "",Vendor=""Microsoft Corporation"",Version=""12.2.5000.0""","1","Supervisor de Atualiza??o do Microsoft SQL Server 2014 ","Supervisor de Atualiza??o do Microsoft SQL Server 2014 ",,"http://go.microsoft.com/fwlink/?LinkId=112168",,"{672FB054-41C7-487F-9882-73BF16A5BE80}","20210716",,,"\\baseep01\PUBLICO\menon\","5",,"1046","C:\windows\Installer\3113b7f4.msi","Supervisor de Atualiza??o do Microsoft SQL Server 2014 ","C:\windows\Installer\3113b7f4.msi","{AE2FEC63-1666-4D29-8AF1-B630343DDE49}","SqlUA(1).msi","none","Itaipu Binacional","Itaipu Binacional",,,,,"Microsoft Corporation","12.2.5000.0",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{3CA38164-88D4-3917-8CE9-EDCF29BB1304}"",Name=""Visual C++ MSBuild ARM Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{3CA38164-88D4-3917-8CE9-EDCF29BB1304}"",Name=""Visual C++ MSBuild ARM Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","1","Visual C++ MSBuild ARM Package","Visual C++ MSBuild ARM Package",,,,"{3CA38164-88D4-3917-8CE9-EDCF29BB1304}","20210729",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualC.140.MSBuild.ARM.Msi,version=14.0.24245\","5",,"1033","C:\windows\Installer\433d89ed.msi","Visual C++ MSBuild ARM Package","C:\windows\Installer\433d89ed.msi","{12B90F79-01EE-47A8-9DA7-9CD765575654}","VC_Tools.MSBuild.ARM.msi",,,,,,,,"Microsoft Corporation","14.0.24245",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{A4994564-5078-3AFD-B328-3CA4D6911F93}"",Name=""Visual C++ Library PGO X86 Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{A4994564-5078-3AFD-B328-3CA4D6911F93}"",Name=""Visual C++ Library PGO X86 Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","1","Visual C++ Library PGO X86 Package","Visual C++ Library PGO X86 Package",,,,"{A4994564-5078-3AFD-B328-3CA4D6911F93}","20210729",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualC.140.Dia.SDK.Msi,version=14.0.24245\","5",,"1033","C:\windows\Installer\433d89ac.msi","Visual C++ Library PGO X86 Package","C:\windows\Installer\433d89ac.msi","{AC5A1701-758E-48F8-936E-DD1E2F0638F6}","VC_diasdk.msi",,,,,,,,"Microsoft Corporation","14.0.24245",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{9555AB64-6A00-776F-CA44-568E0E7B9632}"",Name=""Windows SDK Desktop Libs arm64"",Vendor=""Microsoft Corporation"",Version=""10.1.19041.685""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{9555AB64-6A00-776F-CA44-568E0E7B9632}"",Name=""Windows SDK Desktop Libs arm64"",Vendor=""Microsoft Corporation"",Version=""10.1.19041.685""","1","Windows SDK Desktop Libs arm64","Windows SDK Desktop Libs arm64",,,,"{9555AB64-6A00-776F-CA44-568E0E7B9632}","20210716",,,"C:\ProgramData\Package Cache\{9555AB64-6A00-776F-CA44-568E0E7B9632}v10.1.19041.685\Installers\","5",,"1033","C:\windows\Installer\1c0188c.msi","Windows SDK Desktop Libs arm64","C:\windows\Installer\1c0188c.msi","{E44A8E24-3669-44EC-9844-98441ABF06FF}","Windows SDK Desktop Libs arm64-x86_en-us.msi",,,,,,,,"Microsoft Corporation","10.1.19041.685",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{4D69FB64-4443-F2DD-DE1C-F14FD98AAC59}"",Name=""Universal CRT Extension SDK"",Vendor=""Microsoft Corporation"",Version=""10.1.19041.685""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{4D69FB64-4443-F2DD-DE1C-F14FD98AAC59}"",Name=""Universal CRT Extension SDK"",Vendor=""Microsoft Corporation"",Version=""10.1.19041.685""","1","Universal CRT Extension SDK","Universal CRT Extension SDK",,,,"{4D69FB64-4443-F2DD-DE1C-F14FD98AAC59}","20210716",,,"C:\ProgramData\Package Cache\{4D69FB64-4443-F2DD-DE1C-F14FD98AAC59}v10.1.19041.685\Installers\","5",,"1033","C:\windows\Installer\1c017ad.msi","Universal CRT Extension SDK","C:\windows\Installer\1c017ad.msi","{18E0D2A4-6CE8-45C6-9A14-4C9AB01A338F}","Universal CRT Extension SDK-x86_en-us.msi",,,,,,,,"Microsoft Corporation","10.1.19041.685",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{0FC62D64-2D16-3B64-8743-9596D3BFE43B}"",Name=""Visual C++ Compiler/Tools X86 Native Resource Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{0FC62D64-2D16-3B64-8743-9596D3BFE43B}"",Name=""Visual C++ Compiler/Tools X86 Native Resource Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","1","Visual C++ Compiler/Tools X86 Native Resource Package","Visual C++ Compiler/Tools X86 Native Resource Package",,,,"{0FC62D64-2D16-3B64-8743-9596D3BFE43B}","20210729",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualC.140.Tools.HostX86.TargetX86.Msi.Resources,version=14.0.24245,language=pt-BR\","5",,"1046","C:\windows\Installer\433d8b64.msi","Visual C++ Compiler/Tools X86 Native Resource Package","C:\windows\Installer\433d8b64.msi","{18CA262F-F2DC-42B6-A6CD-4886D80AC71F}","VC_Tools.X86.Nat.Res.msi",,,,,,,,"Microsoft Corporation","14.0.24245",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{7B891B74-6BE8-1581-357C-72DD8A82F0F7}"",Name=""Windows SDK"",Vendor=""Microsoft Corporation"",Version=""10.1.19041.685""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{7B891B74-6BE8-1581-357C-72DD8A82F0F7}"",Name=""Windows SDK"",Vendor=""Microsoft Corporation"",Version=""10.1.19041.685""","1","Windows SDK","Windows SDK",,,,"{7B891B74-6BE8-1581-357C-72DD8A82F0F7}","20210716",,,"C:\ProgramData\Package Cache\{7B891B74-6BE8-1581-357C-72DD8A82F0F7}v10.1.19041.685\Installers\","5",,"1033","C:\windows\Installer\1c016ac.msi","Windows SDK","C:\windows\Installer\1c016ac.msi","{79A5C396-7B74-463A-855F-8EF8EC3FC690}","Windows SDK-x86_en-us.msi",,,,,,,,"Microsoft Corporation","10.1.19041.685",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{9E6FC684-EB43-4E85-B092-1D0D34C1BA4A}"",Name=""Trend Micro OfficeScan Agent"",Vendor=""Trend Micro Inc."",Version=""12.0.4345""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{9E6FC684-EB43-4E85-B092-1D0D34C1BA4A}"",Name=""Trend Micro OfficeScan Agent"",Vendor=""Trend Micro Inc."",Version=""12.0.4345""","1","Trend Micro OfficeScan Agent","Trend Micro OfficeScan Agent",,,,"{9E6FC684-EB43-4E85-B092-1D0D34C1BA4A}","20201029",,"C:\Program Files (x86)\Trend Micro\OfficeScan Client\","C:\Deploy\Applications\TrendMicro Officescan\","5",,"1033","C:\windows\Installer\22285.msi","Trend Micro OfficeScan Agent","C:\windows\Installer\22285.msi","{49BAA7DB-2AAB-465C-ABB8-8FE40A9BCED2}","officescan1205294.msi","none","Itaipu Binacional","Itaipu Binacional",,,"http://www.trend.com",,"Trend Micro Inc.","12.0.4345",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{252F4984-86DE-3253-ADA1-F4A289819D08}"",Name=""Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{252F4984-86DE-3253-ADA1-F4A289819D08}"",Name=""Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","1","Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package","Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package",,,,"{252F4984-86DE-3253-ADA1-F4A289819D08}","20210729",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualC.140.Premium.Tools.Hostx86.Targetx64.Msi.Resources,version=14.0.24245,language=es-ES\","5",,"3082","C:\windows\Installer\433d8aba.msi","Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package","C:\windows\Installer\433d8aba.msi","{5FB6E805-06A7-401A-8067-F179D5CD1674}","VC_PremTools.X86.X64.Res.msi",,,,,,,,"Microsoft Corporation","14.0.24245",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{12702494-9E6A-3F5E-9441-2B7D258A639B}"",Name=""Microsoft .NET CoreRuntime SDK"",Vendor=""Microsoft Corporation"",Version=""1.1.27004.0""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{12702494-9E6A-3F5E-9441-2B7D258A639B}"",Name=""Microsoft .NET CoreRuntime SDK"",Vendor=""Microsoft Corporation"",Version=""1.1.27004.0""","1","Microsoft .NET CoreRuntime SDK","Microsoft .NET CoreRuntime SDK",,,,"{12702494-9E6A-3F5E-9441-2B7D258A639B}","20201201",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualStudio.DotNetNative.CoreRuntime,version=16.0.28315.86\","5",,"1033","C:\windows\Installer\325188.msi","Microsoft .NET CoreRuntime SDK","C:\windows\Installer\325188.msi","{A82A411D-A6B2-460B-B8BA-A55D046F5176}","netfx_CoreRuntimeSDK.15.0.msi",,,,,,,,"Microsoft Corporation","1.1.27004.0",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{2C949494-E0A7-460C-920B-6E9657B15787}"",Name=""Obj. de Gerenciamento de An?lise do Microsoft SQL Server 2014 "",Vendor=""Microsoft Corporation"",Version=""12.2.5000.0""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{2C949494-E0A7-460C-920B-6E9657B15787}"",Name=""Obj. de Gerenciamento de An?lise do Microsoft SQL Server 2014 "",Vendor=""Microsoft Corporation"",Version=""12.2.5000.0""","1","Obj. de Gerenciamento de An?lise do Microsoft SQL Server 2014 ","Obj. de Gerenciamento de An?lise do Microsoft SQL Server 2014 ",,"http://go.microsoft.com/fwlink/?LinkId=52159",,"{2C949494-E0A7-460C-920B-6E9657B15787}","20210716",,,"\\baseep01\PUBLICO\menon\","5",,"1046","C:\windows\Installer\3113b778.msi","Obj. de Gerenciamento de An?lise do Microsoft SQL Server 2014 ","C:\windows\Installer\3113b778.msi","{71B607E9-4582-4559-8C74-048B6DD84C27}","SQL_AS_AMO.msi","none","Itaipu Binacional","Itaipu Binacional",,,,,"Microsoft Corporation","12.2.5000.0",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{30AD20A4-1FFF-2632-4555-EFAF9D8A32CD}"",Name=""Windows Mobile Extension SDK"",Vendor=""Microsoft Corporation"",Version=""10.1.18362.1""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{30AD20A4-1FFF-2632-4555-EFAF9D8A32CD}"",Name=""Windows Mobile Extension SDK"",Vendor=""Microsoft Corporation"",Version=""10.1.18362.1""","1","Windows Mobile Extension SDK","Windows Mobile Extension SDK",,,,"{30AD20A4-1FFF-2632-4555-EFAF9D8A32CD}","20201201",,,"C:\ProgramData\Package Cache\{30AD20A4-1FFF-2632-4555-EFAF9D8A32CD}v10.1.18362.1\Installers\","5",,"1033","C:\windows\Installer\324ffa.msi","Windows Mobile Extension SDK","C:\windows\Installer\324ffa.msi","{BDD79233-634E-4449-8D38-253917B7C36A}","Windows Mobile Extension SDK-x86_en-us.msi",,,,,,,,"Microsoft Corporation","10.1.18362.1",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{AD0C92A4-1514-4BC1-A723-A272A8343924}"",Name=""vs_devenvmsi"",Vendor=""Microsoft Corporation"",Version=""16.0.28329""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{AD0C92A4-1514-4BC1-A723-A272A8343924}"",Name=""vs_devenvmsi"",Vendor=""Microsoft Corporation"",Version=""16.0.28329""","1","vs_devenvmsi","vs_devenvmsi",,,,"{AD0C92A4-1514-4BC1-A723-A272A8343924}","20201201",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualStudio.Devenv.Msi,version=16.0.28329.73\","5",,"1033","C:\windows\Installer\324b87.msi","vs_devenvmsi","C:\windows\Installer\324b87.msi","{979700D8-B3C8-4BFD-801C-5A13DF9ECCEB}","Microsoft.VisualStudio.Devenv.Msi.msi",,,,,,,,"Microsoft Corporation","16.0.28329",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{E194B4A4-A288-3735-9418-91CCB249B114}"",Name=""Microsoft ASP.NET Diagnostic Pack for Visual Studio"",Vendor=""Microsoft Corporation"",Version=""16.10.526.50910""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{E194B4A4-A288-3735-9418-91CCB249B114}"",Name=""Microsoft ASP.NET Diagnostic Pack for Visual Studio"",Vendor=""Microsoft Corporation"",Version=""16.10.526.50910""","1","Microsoft ASP.NET Diagnostic Pack for Visual Studio","Microsoft ASP.NET Diagnostic Pack for Visual Studio",,,,"{E194B4A4-A288-3735-9418-91CCB249B114}","20210716",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualStudio.AspNetDiagnosticPack.Msi,version=16.10.526.50910\","5",,"1033","C:\windows\Installer\1c01384.msi","Microsoft ASP.NET Diagnostic Pack for Visual Studio","C:\windows\Installer\1c01384.msi","{9E44192F-AAD3-4A75-98DD-CD07D4B8F60B}","AspNetDiagnosticPack.msi",,,,,,,,"Microsoft Corporation","16.10.526.50910",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{6B03A6A4-643C-57CE-CA6F-4E19BF47497A}"",Name=""WinRT Intellisense IoT - Other Languages"",Vendor=""Microsoft Corporation"",Version=""10.1.18362.1""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{6B03A6A4-643C-57CE-CA6F-4E19BF47497A}"",Name=""WinRT Intellisense IoT - Other Languages"",Vendor=""Microsoft Corporation"",Version=""10.1.18362.1""","1","WinRT Intellisense IoT - Other Languages","WinRT Intellisense IoT - Other Languages",,,,"{6B03A6A4-643C-57CE-CA6F-4E19BF47497A}","20201201",,,"C:\ProgramData\Package Cache\{6B03A6A4-643C-57CE-CA6F-4E19BF47497A}v10.1.18362.1\Installers\","5",,"1033","C:\windows\Installer\32503b.msi","WinRT Intellisense IoT - Other Languages","C:\windows\Installer\32503b.msi","{733232AE-B782-4B30-9904-065AC241B74C}","WinRT Intellisense IoT - Other Languages-x86_en-us.msi",,,,,,,,"Microsoft Corporation","10.1.18362.1",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{AD47D8A4-C69D-419C-9CD0-4BE4BE878A28}"",Name=""Microsoft SQL Server 2014 PowerPivot para SharePoint 2013 "",Vendor=""Microsoft Corporation"",Version=""12.2.5000.0""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{AD47D8A4-C69D-419C-9CD0-4BE4BE878A28}"",Name=""Microsoft SQL Server 2014 PowerPivot para SharePoint 2013 "",Vendor=""Microsoft Corporation"",Version=""12.2.5000.0""","1","Microsoft SQL Server 2014 PowerPivot para SharePoint 2013 ","Microsoft SQL Server 2014 PowerPivot para SharePoint 2013 ",,"http://go.microsoft.com/fwlink/?LinkId=52159",,"{AD47D8A4-C69D-419C-9CD0-4BE4BE878A28}","20210716",,,"\\baseep01\PUBLICO\menon\","5",,"1046","C:\windows\Installer\3113b676.msi","Microsoft SQL Server 2014 PowerPivot para SharePoint 2013 ","C:\windows\Installer\3113b676.msi","{0AA7C78E-440D-4ACA-B20C-8F261CF9A1F7}","spPowerPivot.msi","none","Itaipu Binacional","Itaipu Binacional",,,,,"Microsoft Corporation","12.2.5000.0",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{81625AA4-6D29-3268-BD6B-B2954B60E363}"",Name=""Visual C++ Compiler/Tools X64 Base Resource Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{81625AA4-6D29-3268-BD6B-B2954B60E363}"",Name=""Visual C++ Compiler/Tools X64 Base Resource Package"",Vendor=""Microsoft Corporation"",Version=""14.0.24245""","1","Visual C++ Compiler/Tools X64 Base Resource Package","Visual C++ Compiler/Tools X64 Base Resource Package",,,,"{81625AA4-6D29-3268-BD6B-B2954B60E363}","20210729",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualC.140.Tools.Base.X64.Msi.Resources,version=14.0.24245,chip=x64,language=pt-BR\","5",,"1046","C:\windows\Installer\433d8ae7.msi","Visual C++ Compiler/Tools X64 Base Resource Package","C:\windows\Installer\433d8ae7.msi","{F528BB04-8096-46AE-B0E2-218656E2E8B4}","VC_Tools.X64.Base.Res.msi",,,,,,,,"Microsoft Corporation","14.0.24245",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{E53BBBA4-1803-4CB5-A3D1-0FB2E3798A3D}"",Name=""vs_minshellmsires"",Vendor=""Microsoft Corporation"",Version=""16.10.31303""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{E53BBBA4-1803-4CB5-A3D1-0FB2E3798A3D}"",Name=""vs_minshellmsires"",Vendor=""Microsoft Corporation"",Version=""16.10.31303""","1","vs_minshellmsires","vs_minshellmsires",,,,"{E53BBBA4-1803-4CB5-A3D1-0FB2E3798A3D}","20210716",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualStudio.MinShell.Msi.Resources,version=16.10.31306.167,language=pt-BR\","5",,"1046","C:\windows\Installer\1c01250.msi","vs_minshellmsires","C:\windows\Installer\1c01250.msi","{68E701FE-740B-4EA0-8781-93BFEC733641}","Microsoft.VisualStudio.MinShell.Msi.Resources.msi",,,,,,,,"Microsoft Corporation","16.10.31303",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{6AFCF3D4-0635-11ED-BF32-54BF64A63C26}"",Name=""Foxit PDF Editor"",Vendor=""Foxit Software Inc."",Version=""12.0.1.12430""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{6AFCF3D4-0635-11ED-BF32-54BF64A63C26}"",Name=""Foxit PDF Editor"",Vendor=""Foxit Software Inc."",Version=""12.0.1.12430""","1","Foxit PDF Editor","Foxit PDF Editor",,"http://www.foxit.com/portuguese/support/",,"{6AFCF3D4-0635-11ED-BF32-54BF64A63C26}","20221031",,"C:\Program Files (x86)\Foxit Software\Foxit PDF Editor\","C:\ProgramData\Package Cache\{6AFCF3D4-0635-11ED-BF32-54BF64A63C26}v12.0.1.12430\","5",,"0","C:\WINDOWS\Installer\9b4618c.msi","Foxit PDF Editor","C:\WINDOWS\Installer\9b4618c.msi","{36FEA7A3-3F3C-430C-8744-587B5B9BCEDD}","Setup.msi",,,,,"C:\WINDOWS\Installer\{6AFCF3D4-0635-11ED-BF32-54BF64A63C26}\pt.mst","http://www.foxit.com/portuguese/",,"Foxit Software Inc.","12.0.1.12430",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{26A24AE4-039D-4CA4-87B4-2F64180271F0}"",Name=""Java 8 Update 271 (64-bit)"",Vendor=""Oracle Corporation"",Version=""8.0.2710.9""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{26A24AE4-039D-4CA4-87B4-2F64180271F0}"",Name=""Java 8 Update 271 (64-bit)"",Vendor=""Oracle Corporation"",Version=""8.0.2710.9""","1","Java 8 Update 271 (64-bit)","Java 8 Update 271 (64-bit)",,"https://java.com/help",,"{26A24AE4-039D-4CA4-87B4-2F64180271F0}","20201201",,"C:\Program Files\Java\jre1.8.0_271\","C:\Users\menon\AppData\LocalLow\Oracle\Java\jre1.8.0_271_x64\","5",,"1033","C:\windows\Installer\324c34.msi","Java 8 Update 271 (64-bit)","C:\windows\Installer\324c34.msi","{11CAE36E-2CE4-48D7-B024-786113BB0193}","jre1.8.0_271patch64.msi","none","Itaipu Binacional","Itaipu Binacional",,":1046","https://java.com","https://java.sun.com","Oracle Corporation","8.0.2710.9",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{D76E02F4-5980-4262-B1C4-BEE682F4BFC4}"",Name=""Microsoft .NET Core 2.1 Templates 5.0.412 (x64)"",Vendor=""Microsoft Corporation"",Version=""8.29.62988""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{D76E02F4-5980-4262-B1C4-BEE682F4BFC4}"",Name=""Microsoft .NET Core 2.1 Templates 5.0.412 (x64)"",Vendor=""Microsoft Corporation"",Version=""8.29.62988""","1","Microsoft .NET Core 2.1 Templates 5.0.412 (x64)","Microsoft .NET Core 2.1 Templates 5.0.412 (x64)",,,,"{D76E02F4-5980-4262-B1C4-BEE682F4BFC4}","20220922",,,"C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.NetCore.Templates.2.1.5.0.412-servicing.22415.16,version=16.11.32901.82,chip=x64\","5",,"1033","C:\WINDOWS\Installer\1001789.msi","Microsoft .NET Core 2.1 Templates 5.0.412 (x64)","C:\WINDOWS\Installer\1001789.msi","{4A08BDED-364E-4276-89D9-DE74C132985F}","dotnet-21templates-5.0.412-servicing.22415.16-win-x64.msi",,,,,,,,"Microsoft Corporation","8.29.62988",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{64A3A4F4-B792-11D6-A78A-00B0D0180261}"",Name=""Java SE Development Kit 8 Update 261 (64-bit)"",Vendor=""Oracle Corporation"",Version=""8.0.2610.12""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{64A3A4F4-B792-11D6-A78A-00B0D0180261}"",Name=""Java SE Development Kit 8 Update 261 (64-bit)"",Vendor=""Oracle Corporation"",Version=""8.0.2610.12""","1","Java SE Development Kit 8 Update 261 (64-bit)","Java SE Development Kit 8 Update 261 (64-bit)",,"https://java.com/help",,"{64A3A4F4-B792-11D6-A78A-00B0D0180261}","20201201",,"C:\Program Files\Java\jdk1.8.0_261\","C:\Users\menon\AppData\LocalLow\Oracle\Java\jdk1.8.0_261_x64\","5",,"1033","C:\windows\Installer\220f5e.msi","Java SE Development Kit 8 Update 261 (64-bit)","C:\windows\Installer\220f5e.msi","{0C450FBA-6F9B-4454-BDC7-16015247964C}","jdk1.8.0_26164.msi","none","Itaipu Binacional","Itaipu Binacional",,,"https://java.com","https://www.oracle.com/technetwork/java/javase/downloads","Oracle Corporation","8.0.2610.12",,,"0"
